Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Type,Item_Outlet_Sales
DRK11,8.21,Low Fat,0.010755465,Hard Drinks,150.8392,OUT013,Supermarket Type1,2982.784
DRG03,14.5,Low Fat,0.061934991,Dairy,154.4998,OUT013,Supermarket Type1,1691.7978
FDU37,9.5,Regular,0.104421237,Canned,80.196,OUT013,Supermarket Type1,2157.192
FDI57,19.85,Low Fat,0.053980685999999986,Seafood,196.8768,OUT013,Supermarket Type1,2561.9984
FDM45,8.655,Regular,0.088121336,Snack Foods,119.7756,OUT013,Supermarket Type1,2059.9852
FDR43,18.2,Low Fat,0.161355122,Fruits and Vegetables,38.319,OUT013,Supermarket Type1,585.904
FDI45,13.1,LF,0.037549969,Fruits and Vegetables,176.1054,OUT013,Supermarket Type1,4027.4242
FDQ49,20.2,Regular,0.039215075,Breakfast,157.66299999999995,OUT013,Supermarket Type1,2190.482
FDS16,15.15,Regular,0.066121873,Frozen Foods,145.67600000000004,OUT013,Supermarket Type1,3661.9
FDL39,16.1,Regular,0.063278652,Dairy,182.1318,OUT013,Supermarket Type1,2345.6134
DRE27,11.85,Low Fat,0.132560174,Dairy,97.2726,OUT013,Supermarket Type1,782.9808
FDV22,14.85,Regular,0.009930514,Snack Foods,157.463,OUT013,Supermarket Type1,2503.408
FDG16,15.25,Low Fat,0.089742065,Frozen Foods,213.7192,OUT013,Supermarket Type1,1078.596
FDY11,6.71,Regular,0.029535852,Baking Goods,67.5142,OUT013,Supermarket Type1,593.2278
FDO24,11.1,Low Fat,0.17606902300000002,Baking Goods,156.7604,OUT013,Supermarket Type1,1901.5248
FDD09,13.5,Low Fat,0.0,Fruits and Vegetables,179.9976,OUT013,Supermarket Type1,4889.6352
FDG34,11.5,Regular,0.037539164,Snack Foods,106.9254,OUT013,Supermarket Type1,3038.7112
FDW09,13.65,reg,0.025899245,Snack Foods,81.1302,OUT013,Supermarket Type1,792.302
FDO58,19.6,Low Fat,0.039544237,Snack Foods,163.6526,OUT013,Supermarket Type1,1151.1682
FDU21,11.8,reg,0.07665661,Snack Foods,32.3558,OUT013,Supermarket Type1,169.77900000000002
NCN07,18.5,Low Fat,0.03391645,Others,130.9284,OUT013,Supermarket Type1,1713.7692
DRG01,14.8,Low Fat,0.044840933,Soft Drinks,78.367,OUT013,Supermarket Type1,918.804
NCP55,14.65,Low Fat,0.011180713,Others,53.8614,OUT013,Supermarket Type1,221.0456
NCG19,20.25,Low Fat,0.14781046,Household,234.8616,OUT013,Supermarket Type1,2812.3392
DRA12,11.6,Low Fat,0.040911824,Soft Drinks,142.3154,OUT013,Supermarket Type1,2552.6772
FDE05,10.895,Regular,0.032427039,Frozen Foods,147.7102,OUT013,Supermarket Type1,1166.4816
FDX02,16.0,Low Fat,0.057012605999999987,Dairy,225.0404,OUT013,Supermarket Type1,5851.0504
FDG46,8.63,Regular,0.032882271,Snack Foods,113.5518,OUT013,Supermarket Type1,2732.4432
FDD32,17.7,Regular,0.040897932000000005,Fruits and Vegetables,82.6276,OUT013,Supermarket Type1,731.0484
NCY29,13.65,Low Fat,0.077169841,Health and Hygiene,55.593,OUT013,Supermarket Type1,282.965
FDX44,9.3,Low Fat,0.042930789,Fruits and Vegetables,88.5172,OUT013,Supermarket Type1,1427.4752
FDW50,13.1,Low Fat,0.075515154,Dairy,167.2158,OUT013,Supermarket Type1,3008.0844
FDB37,20.25,Regular,0.022921735,Baking Goods,240.7538,OUT013,Supermarket Type1,3364.9532
FDX16,17.85,Low Fat,0.06575528,Frozen Foods,151.505,OUT013,Supermarket Type1,2546.685
FDF04,17.5,Low Fat,0.0,Frozen Foods,258.3304,OUT013,Supermarket Type1,3358.2952
FDJ44,12.3,Regular,0.106238768,Fruits and Vegetables,176.1396,OUT013,Supermarket Type1,3663.2316
FDH19,19.35,Low Fat,0.033060937,Meat,172.4738,OUT013,Supermarket Type1,1911.5118
FDD50,18.85,Low Fat,0.141524348,Canned,168.4132,OUT013,Supermarket Type1,2874.9244
NCV54,11.1,Low Fat,0.033081389,Household,116.5124,OUT013,Supermarket Type1,1066.6116
FDZ21,17.6,Regular,0.039189221,Snack Foods,97.341,OUT013,Supermarket Type1,965.41
FDH35,18.25,Low Fat,0.060198496,Starchy Foods,162.9526,OUT013,Supermarket Type1,1151.1682
NCR06,12.5,Low Fat,0.006759519,Household,42.8112,OUT013,Supermarket Type1,639.168
NCF42,17.35,Low Fat,0.167243769,Household,176.2712,OUT013,Supermarket Type1,2988.1104
FDT12,6.215,Regular,0.049580407,Baking Goods,227.4062,OUT013,Supermarket Type1,5191.2426
FDL21,15.85,Regular,0.007140468000000001,Snack Foods,40.848,OUT013,Supermarket Type1,679.1160000000001
FDS21,19.85,Regular,0.020858779,Snack Foods,62.8194,OUT013,Supermarket Type1,928.791
NCJ29,10.6,low fat,0.035163639,Health and Hygiene,84.4224,OUT013,Supermarket Type1,852.2239999999998
NCK05,20.1,Low Fat,0.077389797,Health and Hygiene,60.8536,OUT013,Supermarket Type1,1347.5792
FDJ41,6.85,Low Fat,0.022864238,Frozen Foods,260.0594,OUT013,Supermarket Type1,6018.1662
FDL46,20.35,Low Fat,0.054011943,Snack Foods,116.5466,OUT013,Supermarket Type1,1885.5456
FDZ36,6.035,Regular,0.065729039,Baking Goods,188.324,OUT013,Supermarket Type1,1491.392
FDB60,9.3,Low Fat,0.028498354,Baking Goods,195.8136,OUT013,Supermarket Type1,2332.9632
FDA20,6.78,Low Fat,0.06656564400000001,Fruits and Vegetables,185.324,OUT013,Supermarket Type1,3914.9040000000014
FDH50,15.0,Regular,0.161301097,Canned,185.1266,OUT013,Supermarket Type1,2213.1192
FDM08,10.1,Regular,0.0,Fruits and Vegetables,225.1088,OUT013,Supermarket Type1,3579.3408
FDW02,4.805,Regular,0.037668051,Dairy,126.7704,OUT013,Supermarket Type1,2628.5784
FDF56,16.7,Regular,0.119362812,Fruits and Vegetables,180.3976,OUT013,Supermarket Type1,3078.6592
NCC31,8.02,Low Fat,0.0,Household,157.7972,OUT013,Supermarket Type1,1713.7692
FDM13,6.425,Low Fat,0.063122753,Breakfast,131.3626,OUT013,Supermarket Type1,262.3252
NCT06,17.1,Low Fat,0.038705317,Household,165.0842,OUT013,Supermarket Type1,2320.9788
FDB36,5.465,Regular,0.048486801,Baking Goods,131.2626,OUT013,Supermarket Type1,3410.2276
FDR37,16.5,Regular,0.06619442,Breakfast,184.4292,OUT013,Supermarket Type1,3101.2964
FDS15,9.195,Regular,0.07799564099999999,Meat,107.1596,OUT013,Supermarket Type1,2804.3496
FDQ03,15.0,Regular,0.07794933400000001,Meat,238.7248,OUT013,Supermarket Type1,2133.2232
FDV57,15.25,Regular,0.065841719,Snack Foods,179.866,OUT013,Supermarket Type1,2696.49
FDP26,7.785,Low Fat,0.139436695,Dairy,103.0306,OUT013,Supermarket Type1,2404.2038
FDK52,18.25,Low Fat,0.079152918,Frozen Foods,223.8062,OUT013,Supermarket Type1,4288.4178
FDW11,12.6,Low Fat,0.048741487,Breads,60.4194,OUT013,Supermarket Type1,990.7104
FDY12,9.8,Regular,0.0,Baking Goods,49.2008,OUT013,Supermarket Type1,657.8104
DRH23,14.65,Low Fat,0.17017651600000006,Hard Drinks,55.2614,OUT013,Supermarket Type1,718.3982
FDZ34,6.695,Low Fat,0.0,Starchy Foods,191.882,OUT013,Supermarket Type1,3861.64
FDD21,10.3,Regular,0.0,Fruits and Vegetables,115.0176,OUT013,Supermarket Type1,4122.6336
FDO36,19.7,Low Fat,0.077849003,Baking Goods,179.166,OUT013,Supermarket Type1,3056.022
FDD51,11.15,low fat,0.119852889,Dairy,44.9744,OUT013,Supermarket Type1,498.0184
NCS06,7.935,Low Fat,0.031710329,Household,263.091,OUT013,Supermarket Type1,5522.811
FDB12,11.15,Regular,0.105220024,Baking Goods,102.7648,OUT013,Supermarket Type1,1142.5128
FDT40,5.985,Low Fat,0.095715608,Frozen Foods,125.8678,OUT013,Supermarket Type1,3560.6984
DRL01,19.5,Regular,0.077108099,Soft Drinks,232.8958,OUT013,Supermarket Type1,5608.6992
FDB15,10.895,Low Fat,0.136696892,Dairy,264.5568,OUT013,Supermarket Type1,5536.7928
FDY49,17.2,Regular,0.012002075,Canned,165.3184,OUT013,Supermarket Type1,990.7104
FDX45,16.75,Low Fat,0.104768536,Snack Foods,155.16299999999995,OUT013,Supermarket Type1,2972.797
FDR35,12.5,Low Fat,0.020680499,Breads,197.2742,OUT013,Supermarket Type1,2587.9646
NCJ18,12.35,Low Fat,0.16380550900000002,Household,117.6124,OUT013,Supermarket Type1,3910.9092
FDZ59,6.63,Regular,0.103935018,Baking Goods,166.85,OUT013,Supermarket Type1,5326.4
NCG07,12.3,Low Fat,0.052458358,Household,188.753,OUT013,Supermarket Type1,3795.06
FDS12,9.1,Low Fat,0.173973652,Baking Goods,126.5362,OUT013,Supermarket Type1,1761.7068
FDQ52,17.0,Low Fat,0.119285634,Frozen Foods,247.4434,OUT013,Supermarket Type1,2980.1208
FDO09,13.5,Regular,0.125170423,Snack Foods,261.491,OUT013,Supermarket Type1,3418.883
FDX37,16.2,Low Fat,0.0,Canned,100.57,OUT013,Supermarket Type1,1398.18
FDF16,7.3,Low Fat,0.086060695,Frozen Foods,149.8076,OUT013,Supermarket Type1,2808.3444
FDT19,7.59,Regular,0.14492016,Fruits and Vegetables,174.708,OUT013,Supermarket Type1,2942.836
FDE59,12.15,Low Fat,0.062235983,Starchy Foods,34.5532,OUT013,Supermarket Type1,359.532
FDC17,12.15,LF,0.01544786,Frozen Foods,211.2928,OUT013,Supermarket Type1,2735.1064
FDN25,7.895,Regular,0.061124626,Breakfast,58.5588,OUT013,Supermarket Type1,171.7764
FDY28,7.47,Regular,0.152024355,Frozen Foods,211.8218,OUT013,Supermarket Type1,1496.0526
NCL42,18.85,Low Fat,0.040338009,Household,246.7144,OUT013,Supermarket Type1,6615.3888
FDV28,16.1,Regular,0.15959547300000002,Frozen Foods,32.8558,OUT013,Supermarket Type1,339.55800000000005
FDQ37,20.75,Low Fat,0.08918638699999999,Breakfast,193.3478,OUT013,Supermarket Type1,6006.1818
FDG47,12.8,Low Fat,0.069560905,Starchy Foods,263.0252,OUT013,Supermarket Type1,2885.5772
NCN19,13.1,Low Fat,0.012089478999999998,Others,189.853,OUT013,Supermarket Type1,3415.554
FDT07,5.82,Regular,0.07725473599999999,Fruits and Vegetables,257.633,OUT013,Supermarket Type1,1537.9979999999996
FDM56,16.7,Low Fat,0.070133177,Fruits and Vegetables,109.8912,OUT013,Supermarket Type1,873.5296
NCI43,19.85,Low Fat,0.025947095,Household,46.9376,OUT013,Supermarket Type1,575.2512
FDK10,5.785,Regular,0.040325274,Snack Foods,180.466,OUT013,Supermarket Type1,719.064
FDA39,6.32,Low Fat,0.012707362,Meat,41.0822,OUT013,Supermarket Type1,942.7728
FDZ10,17.85,Low Fat,0.04442649,Snack Foods,124.902,OUT013,Supermarket Type1,1897.53
DRD24,13.85,Low Fat,0.030769458,Soft Drinks,141.7154,OUT013,Supermarket Type1,2978.1234
FDO22,13.5,Regular,0.017844608999999997,Snack Foods,81.396,OUT013,Supermarket Type1,1198.44
FDI16,14.0,Regular,0.135662712,Frozen Foods,52.06399999999999,OUT013,Supermarket Type1,852.2239999999998
FDV50,14.3,Low Fat,0.122469209,Dairy,121.973,OUT013,Supermarket Type1,2709.806
FDL43,10.1,Low Fat,0.027041859,Meat,77.567,OUT013,Supermarket Type1,306.268
FDX59,10.195,Low Fat,0.051618281,Breads,31.9558,OUT013,Supermarket Type1,373.5138
DRH36,16.2,Low Fat,0.0,Soft Drinks,73.4696,OUT013,Supermarket Type1,2087.9488
NCA17,20.6,LF,0.045380404000000006,Health and Hygiene,148.4392,OUT013,Supermarket Type1,1789.6704
FDR32,6.78,Regular,0.08573655,Fruits and Vegetables,229.5694,OUT013,Supermarket Type1,3425.541
FDR12,12.6,Regular,0.03150851,Baking Goods,170.5764,OUT013,Supermarket Type1,3779.0808
FDQ16,19.7,LF,0.041703666,Frozen Foods,109.1912,OUT013,Supermarket Type1,1637.868
FDZ52,19.2,Low Fat,0.099991245,Frozen Foods,112.7886,OUT013,Supermarket Type1,1779.0176
NCD54,21.1,Low Fat,0.028984804,Household,146.1786,OUT013,Supermarket Type1,3034.0506
FDH02,7.27,Regular,0.02076385,Canned,89.0488,OUT013,Supermarket Type1,181.0976
NCD43,8.85,Low Fat,0.016006626,Household,105.6964,OUT013,Supermarket Type1,210.3928
FDY19,19.75,Low Fat,0.041330512,Fruits and Vegetables,115.8466,OUT013,Supermarket Type1,2474.7786
FDT21,7.42,Low Fat,0.020374875,Snack Foods,248.0092,OUT013,Supermarket Type1,1245.046
FDC51,10.895,Regular,0.009613854,Dairy,122.973,OUT013,Supermarket Type1,1231.73
FDN04,11.8,Regular,0.014075333999999997,Frozen Foods,176.8344,OUT013,Supermarket Type1,3568.688
FDW47,15.0,Low Fat,0.046336634,Breads,120.0414,OUT013,Supermarket Type1,3533.4006
FDB17,13.15,Low Fat,0.036641589,Frozen Foods,180.7976,OUT013,Supermarket Type1,6157.3184
FDC03,8.575,Regular,0.07178670599999999,Dairy,193.3794,OUT013,Supermarket Type1,780.3176
FDQ10,12.85,Low Fat,0.03315162,Snack Foods,170.6422,OUT013,Supermarket Type1,2931.5174
FDR49,8.71,Low Fat,0.0,Canned,46.5376,OUT013,Supermarket Type1,575.2512
NCM30,19.1,LF,0.067239404,Household,39.6796,OUT013,Supermarket Type1,660.4736
FDP38,10.1,Low Fat,0.032075379,Canned,50.9008,OUT013,Supermarket Type1,354.2056
FDO23,17.85,Low Fat,0.146305498,Breads,94.1436,OUT013,Supermarket Type1,1607.2412
NCE54,20.7,Low Fat,0.026877471,Household,74.6354,OUT013,Supermarket Type1,1053.2956
FDL24,10.3,Regular,0.024875871,Baking Goods,173.0422,OUT013,Supermarket Type1,2069.3064
FDX56,17.1,Regular,0.073997843,Fruits and Vegetables,207.0638,OUT013,Supermarket Type1,4969.5312
FDF09,6.215,Low Fat,0.012138795,Fruits and Vegetables,39.2848,OUT013,Supermarket Type1,521.9872
FDW44,9.5,Regular,0.035121963,Fruits and Vegetables,168.6448,OUT013,Supermarket Type1,1022.6688
DRE48,8.43,Low Fat,0.017311312,Soft Drinks,197.8768,OUT013,Supermarket Type1,3744.4592
FDQ19,7.35,Regular,0.014353174,Fruits and Vegetables,242.6512,OUT013,Supermarket Type1,969.4048
FDE17,20.1,Regular,0.054410179,Frozen Foods,151.3366,OUT013,Supermarket Type1,2720.4588
FDZ27,7.935,LF,0.017141985,Dairy,50.035,OUT013,Supermarket Type1,149.805
FDJ09,15.0,Low Fat,0.058346234,Snack Foods,44.0744,OUT013,Supermarket Type1,633.8416
FDE32,20.7,Low Fat,0.048718334,Fruits and Vegetables,38.7506,OUT013,Supermarket Type1,227.7036
FDS37,7.655,Low Fat,0.031918284,Canned,117.7492,OUT013,Supermarket Type1,695.0952
FDC08,19.0,Regular,0.103363904,Fruits and Vegetables,226.172,OUT013,Supermarket Type1,3169.208
FDB20,7.72,Low Fat,0.05193741,Fruits and Vegetables,77.9986,OUT013,Supermarket Type1,934.7832
NCI30,20.25,Low Fat,0.058886477,Household,245.546,OUT013,Supermarket Type1,1724.422
FDX60,14.35,Low Fat,0.080527065,Baking Goods,79.296,OUT013,Supermarket Type1,719.064
DRJ39,20.25,Low Fat,0.036295834,Dairy,217.5482,OUT013,Supermarket Type1,1095.241
FDC32,18.35,Low Fat,0.099026525,Fruits and Vegetables,93.8462,OUT013,Supermarket Type1,1295.6468
FDU36,6.15,Low Fat,0.046232445,Baking Goods,99.4384,OUT013,Supermarket Type1,1379.5376
FDP44,16.5,Regular,0.07964724,Fruits and Vegetables,101.4332,OUT013,Supermarket Type1,1948.1308
NCA06,20.5,Low Fat,0.14316437099999998,Household,34.919000000000004,OUT013,Supermarket Type1,73.238
FDE04,19.75,Regular,0.018008071,Frozen Foods,180.466,OUT013,Supermarket Type1,3415.554
FDP60,17.35,Low Fat,0.0,Baking Goods,101.9016,OUT013,Supermarket Type1,1821.6288
FDC52,11.15,Regular,0.00827301,Dairy,150.4708,OUT013,Supermarket Type1,1956.1204
FDG56,13.3,Regular,0.0713931,Fruits and Vegetables,61.0536,OUT013,Supermarket Type1,1592.5936
NCB18,19.6,Low Fat,0.041256807,Household,88.8514,OUT013,Supermarket Type1,2125.2336
NCV41,14.35,Low Fat,0.017024598000000002,Health and Hygiene,109.8228,OUT013,Supermarket Type1,2099.9332
NCP53,14.75,Low Fat,0.032862976,Health and Hygiene,238.6906,OUT013,Supermarket Type1,4278.4308
NCZ30,6.59,Low Fat,0.026163192,Household,121.5098,OUT013,Supermarket Type1,602.549
FDI56,7.325,Low Fat,0.093307668,Fruits and Vegetables,92.7146,OUT013,Supermarket Type1,2006.7212
FDI10,8.51,reg,0.07833908099999999,Snack Foods,172.9422,OUT013,Supermarket Type1,1379.5376
NCB06,17.6,Low Fat,0.08226356,Health and Hygiene,160.49200000000005,OUT013,Supermarket Type1,1278.336
FDT25,7.5,Low Fat,0.050708743,Canned,123.4072,OUT013,Supermarket Type1,3185.1872
FDM36,11.65,Regular,0.058681957,Baking Goods,170.4422,OUT013,Supermarket Type1,517.3266
FDN31,11.5,Low Fat,0.072820885,Fruits and Vegetables,191.253,OUT013,Supermarket Type1,3036.048
FDZ45,14.1,Low Fat,0.06682033,Snack Foods,198.9084,OUT013,Supermarket Type1,4761.8016
FDK21,7.905,Low Fat,0.010003987,Snack Foods,250.7408,OUT013,Supermarket Type1,5757.8384
FDD45,8.615,low fat,0.116152226,Fruits and Vegetables,94.1436,OUT013,Supermarket Type1,1512.6976
NCU17,5.32,Low Fat,0.0,Health and Hygiene,101.7674,OUT013,Supermarket Type1,1120.5414
FDD10,20.6,Regular,0.045982389000000005,Snack Foods,177.0344,OUT013,Supermarket Type1,535.3032
DRQ35,9.3,Low Fat,0.042256257,Hard Drinks,124.4388,OUT013,Supermarket Type1,1609.9044
NCC07,19.6,Low Fat,0.023931217,Household,103.1964,OUT013,Supermarket Type1,736.3748
FDU23,12.15,Low Fat,0.021705417,Breads,163.5184,OUT013,Supermarket Type1,3137.2496
FDW26,11.8,Regular,0.106968096,Dairy,221.6772,OUT013,Supermarket Type1,3113.2808
FDY47,8.6,Regular,0.05443912,Breads,128.83100000000002,OUT013,Supermarket Type1,1038.648
FDW43,20.1,Regular,0.022406575,Fruits and Vegetables,225.9036,OUT013,Supermarket Type1,3643.2576
FDP19,11.5,Low Fat,0.0,Fruits and Vegetables,129.3652,OUT013,Supermarket Type1,2066.6432
NCC43,7.39,low fat,0.092705683,Household,251.9066,OUT013,Supermarket Type1,4267.1122
FDW60,5.44,Regular,0.017047751,Baking Goods,174.637,OUT013,Supermarket Type1,2999.429
DRN47,12.1,Low Fat,0.016812745,Hard Drinks,180.666,OUT013,Supermarket Type1,4134.618
FDU13,8.355,Low Fat,0.0,Canned,145.6418,OUT013,Supermarket Type1,3384.2614
NCQ18,15.75,Low Fat,0.13496039699999998,Household,101.37,OUT013,Supermarket Type1,2097.27
FDV25,5.905,low fat,0.045614252,Canned,221.5456,OUT013,Supermarket Type1,6852.4136
FDS49,9.0,Low Fat,0.07927948900000001,Canned,77.2644,OUT013,Supermarket Type1,1335.5948
NCY17,18.2,Low Fat,0.162960415,Health and Hygiene,43.5086,OUT013,Supermarket Type1,1070.6064
DRE60,9.395,Low Fat,0.159201868,Soft Drinks,226.072,OUT013,Supermarket Type1,3621.952
NCS18,12.65,Low Fat,0.042175992,Household,106.4938,OUT013,Supermarket Type1,2465.4574
FDC09,15.5,Regular,0.026280116,Fruits and Vegetables,102.3332,OUT013,Supermarket Type1,922.7988
FDV03,17.6,Low Fat,0.058042926,Meat,154.6314,OUT013,Supermarket Type1,1861.5768
FDY24,4.88,Regular,0.133382115,Baking Goods,55.0298,OUT013,Supermarket Type1,647.1576
FDZ37,8.1,Regular,0.0,Canned,88.5198,OUT013,Supermarket Type1,261.6594
FDT24,12.35,Regular,0.185704641,Baking Goods,77.1328,OUT013,Supermarket Type1,2239.7512
FDV16,7.75,Regular,0.08286168599999999,Frozen Foods,32.6558,OUT013,Supermarket Type1,679.1160000000001
NCR05,10.1,Low Fat,0.054585372,Health and Hygiene,196.5084,OUT013,Supermarket Type1,595.2252
NCD18,16.0,Low Fat,0.072608647,Household,228.3668,OUT013,Supermarket Type1,5298.4364
FDC02,21.35,Low Fat,0.068765205,Canned,260.4278,OUT013,Supermarket Type1,3644.5892
NCF43,8.51,Low Fat,0.05190268,Household,142.247,OUT013,Supermarket Type1,2862.94
FDR60,14.3,Low Fat,0.13030659,Baking Goods,75.7328,OUT013,Supermarket Type1,617.8624
FDW31,11.35,Regular,0.043122189000000005,Fruits and Vegetables,197.9742,OUT013,Supermarket Type1,995.371
FDA40,16.0,Regular,0.099188598,Frozen Foods,88.9856,OUT013,Supermarket Type1,1669.8264
FDI58,7.64,Regular,0.070645636,Snack Foods,91.212,OUT013,Supermarket Type1,466.06
FDB33,17.75,Low Fat,0.014568036,Fruits and Vegetables,158.1262,OUT013,Supermarket Type1,4137.2812
FDK40,7.035,Low Fat,0.0,Frozen Foods,262.691,OUT013,Supermarket Type1,6048.7930000000015
FDT55,13.6,Regular,0.043618827,Fruits and Vegetables,156.7946,OUT013,Supermarket Type1,2840.3028
FDP07,18.2,Low Fat,0.08982696,Fruits and Vegetables,197.111,OUT013,Supermarket Type1,589.2330000000002
FDW52,14.0,Regular,0.037491314,Frozen Foods,164.2526,OUT013,Supermarket Type1,1808.9786
NCJ30,5.82,Low Fat,0.0,Household,169.37900000000005,OUT013,Supermarket Type1,2376.906
NCI42,18.75,Low Fat,0.01035692,Household,208.3954,OUT013,Supermarket Type1,2709.1402
FDA44,19.7,Low Fat,0.053178425,Fruits and Vegetables,55.993,OUT013,Supermarket Type1,905.488
DRE49,20.75,Low Fat,0.021232318,Soft Drinks,151.1024,OUT013,Supermarket Type1,2428.8384
FDV44,8.365,Regular,0.039811272,Fruits and Vegetables,191.3188,OUT013,Supermarket Type1,2285.0256
FDV40,17.35,Low Fat,0.014679558,Frozen Foods,73.6038,OUT013,Supermarket Type1,739.038
FDS07,12.35,Low Fat,0.099674817,Fruits and Vegetables,112.2518,OUT013,Supermarket Type1,1366.2216
FDO31,6.76,reg,0.028958563,Fruits and Vegetables,78.396,OUT013,Supermarket Type1,1757.7120000000002
FDO21,11.6,Regular,0.009754896,Snack Foods,223.0404,OUT013,Supermarket Type1,2025.3636
FDH58,12.3,Low Fat,0.036908933,Snack Foods,115.9834,OUT013,Supermarket Type1,2073.3012
FDX57,17.25,Regular,0.0,Snack Foods,95.2068,OUT013,Supermarket Type1,2721.7904
FDR55,12.15,Regular,0.131973625,Fruits and Vegetables,187.9872,OUT013,Supermarket Type1,2458.1336
FDK14,6.98,LF,0.041071581,Canned,82.5934,OUT013,Supermarket Type1,1310.2944
FDQ40,11.1,Regular,0.035997543,Frozen Foods,176.9712,OUT013,Supermarket Type1,3691.1952
DRH11,5.98,Low Fat,0.075495088,Hard Drinks,55.3614,OUT013,Supermarket Type1,497.3526
DRK23,8.395,Low Fat,0.07191675,Hard Drinks,254.804,OUT013,Supermarket Type1,7843.124
FDO37,8.06,Low Fat,0.021358889,Breakfast,232.3326,OUT013,Supermarket Type1,2541.3586
FDS59,14.8,Regular,0.043856919,Breads,109.057,OUT013,Supermarket Type1,2746.425
FDX50,20.1,Low Fat,0.074565098,Dairy,111.3228,OUT013,Supermarket Type1,663.1368
FDY37,17.0,Regular,0.026546765,Canned,142.14700000000005,OUT013,Supermarket Type1,2147.205
FDW08,12.1,Low Fat,0.14825809,Fruits and Vegetables,108.428,OUT013,Supermarket Type1,1278.336
NCH43,8.42,Low Fat,0.070510189,Household,214.4192,OUT013,Supermarket Type1,1725.7536
DRB25,12.3,Low Fat,0.069401919,Soft Drinks,107.9938,OUT013,Supermarket Type1,2036.6822
FDU15,13.65,Regular,0.026579951,Meat,34.7532,OUT013,Supermarket Type1,683.1108
FDB47,8.8,Low Fat,0.071369947,Snack Foods,209.1612,OUT013,Supermarket Type1,2090.612
FDB02,9.695,Regular,0.029140008,Canned,176.33700000000005,OUT013,Supermarket Type1,3528.74
FDV14,19.85,Low Fat,0.044460448,Dairy,88.7856,OUT013,Supermarket Type1,1142.5128
DRP47,15.75,Low Fat,0.14048631,Hard Drinks,252.7382,OUT013,Supermarket Type1,3280.3966
FDS27,10.195,Regular,0.012447775,Meat,197.611,OUT013,Supermarket Type1,2553.343
FDL33,7.235,Low Fat,0.099879337,Snack Foods,195.1452,OUT013,Supermarket Type1,1761.7068
FDK56,9.695,Low Fat,0.12988983099999998,Fruits and Vegetables,185.3898,OUT013,Supermarket Type1,3554.7062
FDP46,15.35,Low Fat,0.074553522,Snack Foods,91.883,OUT013,Supermarket Type1,2606.607
FDR40,9.1,Regular,0.008027701,Frozen Foods,81.1618,OUT013,Supermarket Type1,2255.7304
FDK41,14.3,Low Fat,0.127435585,Frozen Foods,86.8224,OUT013,Supermarket Type1,852.2239999999998
FDU51,20.2,Regular,0.096433359,Meat,178.5028,OUT013,Supermarket Type1,4604.6728
FDD38,16.75,Regular,0.008184911999999999,Canned,101.2674,OUT013,Supermarket Type1,1528.011
NCZ05,8.485,Low Fat,0.058083831,Health and Hygiene,103.199,OUT013,Supermarket Type1,722.393
FDF47,20.85,Low Fat,0.097536998,Starchy Foods,225.3746,OUT013,Supermarket Type1,3365.619
FDX38,10.5,Regular,0.048166900000000006,Dairy,48.8376,OUT013,Supermarket Type1,671.1264
NCK29,5.615,Low Fat,0.12566436,Health and Hygiene,123.473,OUT013,Supermarket Type1,1231.73
FDT57,15.2,Low Fat,0.019018943,Snack Foods,238.7248,OUT013,Supermarket Type1,1659.1736
NCD42,16.5,Low Fat,0.012627329,Health and Hygiene,38.7506,OUT013,Supermarket Type1,759.012
DRH37,17.6,Low Fat,0.041581725,Soft Drinks,163.3526,OUT013,Supermarket Type1,3453.5046
FDE47,14.15,low fat,0.037877202,Starchy Foods,124.0046,OUT013,Supermarket Type1,1618.5598
DRI01,7.97,Low Fat,0.034424278,Soft Drinks,171.8422,OUT013,Supermarket Type1,2069.3064
FDS56,5.785,Regular,0.038724612,Fruits and Vegetables,263.9252,OUT013,Supermarket Type1,6033.4796
FDO44,12.6,Low Fat,0.087380432,Fruits and Vegetables,109.7228,OUT013,Supermarket Type1,1547.3192
FDX58,13.15,Low Fat,0.043727261,Snack Foods,182.595,OUT013,Supermarket Type1,3478.805
FDL13,13.85,Regular,0.056271700999999986,Breakfast,232.23,OUT013,Supermarket Type1,1398.18
FDH40,11.6,Regular,0.078863888,Frozen Foods,83.2276,OUT013,Supermarket Type1,1543.3244
NCQ42,20.35,Low Fat,0.039235527,Household,127.2678,OUT013,Supermarket Type1,1017.3424
DRD13,15.0,Low Fat,0.049038621,Soft Drinks,65.4168,OUT013,Supermarket Type1,1661.8368
FDU32,8.785,Low Fat,0.0,Fruits and Vegetables,120.5414,OUT013,Supermarket Type1,1583.9382
FDT10,16.7,reg,0.061992874,Snack Foods,60.9562,OUT013,Supermarket Type1,355.5372
NCK06,5.03,Low Fat,0.008639333,Household,122.2756,OUT013,Supermarket Type1,2059.9852
NCS53,14.5,Low Fat,0.08970347599999999,Health and Hygiene,158.3604,OUT013,Supermarket Type1,1109.2228
FDD14,20.7,Low Fat,0.169667145,Canned,183.5266,OUT013,Supermarket Type1,4426.2384
FDA58,9.395,Low Fat,0.103664897,Snack Foods,233.6932,OUT013,Supermarket Type1,1414.1592
NCH29,5.51,Low Fat,0.034445116,Health and Hygiene,95.8726,OUT013,Supermarket Type1,2153.1972
