Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Type,Item_Outlet_Sales
FDY50,5.8,Low Fat,0.130955811,Dairy,90.3172,OUT046,Supermarket Type1,1338.2579999999998
NCY17,18.2,Low Fat,0.16306529999999997,Health and Hygiene,43.3086,OUT035,Supermarket Type1,758.3462
DRH36,,Low Fat,0.058444175999999994,Soft Drinks,73.0696,OUT019,Grocery Store,223.7088
FDX02,16.0,Low Fat,0.057049301,Dairy,225.9404,OUT035,Supermarket Type1,1350.2424
FDI32,,Low Fat,0.305305397,Fruits and Vegetables,116.6834,OUT019,Grocery Store,460.7336
FDS19,13.8,Regular,0.064195136,Fruits and Vegetables,75.8012,OUT035,Supermarket Type1,1138.518
FDV21,11.5,Low Fat,0.171050595,Snack Foods,126.3704,OUT035,Supermarket Type1,3880.2824
FDE46,,Low Fat,0.027610698,Snack Foods,149.5366,OUT019,Grocery Store,604.5464
FDT46,,Low Fat,0.053939315,Snack Foods,52.1008,OUT019,Grocery Store,50.6008
FDS58,9.285,Regular,0.0,Snack Foods,161.5578,OUT046,Supermarket Type1,4653.2762
FDX52,,Regular,0.073541072,Frozen Foods,192.282,OUT019,Grocery Store,386.164
DRO35,13.85,Low Fat,0.034570357,Hard Drinks,117.4492,OUT046,Supermarket Type1,3243.7776
FDU26,16.7,Regular,0.042610897,Dairy,117.2782,OUT035,Supermarket Type1,715.0692
FDN02,16.5,Low Fat,0.07381378799999999,Canned,207.2638,OUT035,Supermarket Type1,5383.6588
FDZ38,,Low Fat,0.014008751000000002,Dairy,171.3422,OUT019,Grocery Store,862.211
FDK21,7.905,Low Fat,0.010012319,Snack Foods,250.4408,OUT046,Supermarket Type1,3004.0896
FDD21,10.3,Regular,0.030569229,Fruits and Vegetables,113.1176,OUT046,Supermarket Type1,4695.2216
FDS23,4.635,Low Fat,0.14086247,Breads,126.4994,OUT035,Supermarket Type1,1670.4922
DRI03,,Low Fat,0.039751236,Dairy,176.9028,OUT019,Grocery Store,708.4112
FDW45,18.0,Low Fat,0.03901099,Snack Foods,147.7418,OUT046,Supermarket Type1,4119.9704
FDD29,12.15,Low Fat,0.018410515,Frozen Foods,252.1698,OUT046,Supermarket Type1,2283.0282
FDD23,9.5,Regular,0.04867632400000001,Starchy Foods,187.7898,OUT035,Supermarket Type1,2057.9878
FDX22,6.785,Regular,0.022974812,Snack Foods,208.7928,OUT046,Supermarket Type1,5890.9984
FDT13,,Low Fat,0.032516546,Canned,188.8214,OUT019,Grocery Store,753.6856
FDV26,20.25,Regular,0.07614605,Dairy,197.0794,OUT035,Supermarket Type1,4681.9056
FDC53,8.68,Low Fat,0.008834023,Frozen Foods,100.0384,OUT035,Supermarket Type1,2266.3832
FDW59,13.15,Low Fat,0.020715913,Breads,83.5566,OUT046,Supermarket Type1,1268.349
FDG47,12.8,Low Fat,0.06960567599999999,Starchy Foods,261.9252,OUT035,Supermarket Type1,4984.1788
FDT55,,Regular,0.07643454200000001,Fruits and Vegetables,155.8946,OUT019,Grocery Store,473.3838
FDH60,19.7,reg,0.08073703,Baking Goods,197.011,OUT046,Supermarket Type1,3338.987
FDF57,14.5,Regular,0.0,Fruits and Vegetables,169.6448,OUT035,Supermarket Type1,2045.3376
NCX29,10.0,Low Fat,0.08915252800000001,Health and Hygiene,147.7102,OUT046,Supermarket Type1,437.4306
FDL12,15.85,Regular,0.12160972199999999,Baking Goods,60.222,OUT035,Supermarket Type1,539.298
NCJ43,6.635,Low Fat,0.027069402000000003,Household,174.9396,OUT046,Supermarket Type1,1744.396
FDA37,7.81,Regular,0.055226755,Canned,123.1046,OUT046,Supermarket Type1,871.5322
FDT49,7.0,Low Fat,0.151376958,Canned,108.228,OUT035,Supermarket Type1,1171.808
FDP23,6.71,Low Fat,0.03558013,Breads,217.5166,OUT035,Supermarket Type1,4572.0486
FDT60,,Low Fat,0.13227533800000002,Baking Goods,123.8388,OUT019,Grocery Store,123.8388
FDA09,13.35,Regular,0.149338159,Snack Foods,178.666,OUT035,Supermarket Type1,1797.66
FDJ46,11.1,Low Fat,0.044823438,Snack Foods,174.2054,OUT046,Supermarket Type1,1926.1594
FDH44,19.1,Regular,0.025872153,Fruits and Vegetables,145.7418,OUT046,Supermarket Type1,882.8508
NCM05,6.825,Low Fat,0.059835659000000006,Health and Hygiene,264.3226,OUT035,Supermarket Type1,4229.1616
NCU06,,Low Fat,0.13027716,Household,228.00099999999998,OUT019,Grocery Store,1148.505
DRF49,7.27,LF,0.071064499,Soft Drinks,114.4518,OUT035,Supermarket Type1,1366.2216
NCS18,12.65,Low Fat,0.042211119000000005,Household,108.6938,OUT046,Supermarket Type1,1393.5194
FDN32,17.5,Low Fat,0.015557426000000001,Fruits and Vegetables,184.7266,OUT035,Supermarket Type1,2213.1192
FDT11,5.94,Regular,0.029372367000000003,Breads,186.7556,OUT046,Supermarket Type1,3942.8676
NCL31,7.39,Low Fat,0.120258245,Others,141.547,OUT035,Supermarket Type1,2290.3520000000003
FDZ47,20.7,Regular,0.07928147599999999,Baking Goods,100.1042,OUT035,Supermarket Type1,892.8378
NCU18,,Low Fat,0.09776872800000001,Household,142.4496,OUT019,Grocery Store,564.5984
FDH45,,Regular,0.185008985,Fruits and Vegetables,42.3796,OUT019,Grocery Store,123.8388
FDQ37,20.75,Low Fat,0.089243789,Breakfast,192.0478,OUT035,Supermarket Type1,4649.9472
FDM02,12.5,Regular,0.073721115,Canned,85.6198,OUT035,Supermarket Type1,610.5386
FDW38,5.325,Regular,0.138679995,Dairy,53.7298,OUT046,Supermarket Type1,862.8768
FDP34,,Low Fat,0.24026824800000002,Snack Foods,156.463,OUT019,Grocery Store,312.926
FDY55,16.75,Low Fat,0.0,Fruits and Vegetables,255.3988,OUT046,Supermarket Type1,4625.9784
FDW33,9.395,Low Fat,0.099101845,Snack Foods,105.82799999999999,OUT035,Supermarket Type1,1704.4479999999999
NCP05,19.6,Low Fat,0.025281802000000003,Health and Hygiene,152.0024,OUT035,Supermarket Type1,2884.2456
FDH08,7.51,Low Fat,0.017425784,Fruits and Vegetables,227.90099999999998,OUT035,Supermarket Type1,459.402
DRO59,,Low Fat,0.094817105,Hard Drinks,77.9012,OUT019,Grocery Store,75.9012
NCM55,15.6,Low Fat,0.06672613299999999,Others,185.8924,OUT046,Supermarket Type1,3516.7556
FDJ57,,Regular,0.0,Seafood,184.3582,OUT019,Grocery Store,185.7582
DRG36,14.15,Low Fat,0.095378221,Soft Drinks,170.5106,OUT046,Supermarket Type1,2395.5484
NCF30,17.0,LF,0.12622018699999998,Household,126.7362,OUT035,Supermarket Type1,1258.362
FDT36,12.3,Low Fat,0.11127459099999999,Baking Goods,35.0874,OUT046,Supermarket Type1,458.7362
DRI49,14.15,Low Fat,0.183472595,Soft Drinks,82.0276,OUT035,Supermarket Type1,1624.5520000000001
NCM54,,Low Fat,0.08918772,Household,128.9678,OUT019,Grocery Store,254.3356
FDB39,,Low Fat,0.067441726,Dairy,57.4272,OUT019,Grocery Store,111.8544
FDY03,,Regular,0.133279499,Meat,112.6202,OUT019,Grocery Store,675.1212
FDX03,,Regular,0.10697116699999999,Meat,44.7744,OUT019,Grocery Store,135.8232
NCK18,9.6,Low Fat,0.0,Household,163.9184,OUT035,Supermarket Type1,4293.0784
FDY59,8.195,Low Fat,0.031403441000000004,Baking Goods,93.8462,OUT046,Supermarket Type1,647.8234
FDB41,,Regular,0.170382726,Frozen Foods,45.2718,OUT019,Grocery Store,47.2718
FDV10,,Regular,0.11679368400000001,Snack Foods,41.0112,OUT019,Grocery Store,42.6112
DRG37,,LF,0.033929133,Soft Drinks,154.3972,OUT019,Grocery Store,311.5944
FDW40,14.0,Regular,0.105125569,Frozen Foods,143.2812,OUT035,Supermarket Type1,3277.0676
FDS52,8.89,Low Fat,0.00547348,Frozen Foods,100.5016,OUT035,Supermarket Type1,1315.6208
NCE54,,Low Fat,0.047098175,Household,75.5354,OUT019,Grocery Store,150.4708
FDS11,7.05,Regular,0.055548003,Breads,225.3088,OUT035,Supermarket Type1,5816.4288
FDG21,,Regular,0.256152243,Seafood,151.005,OUT019,Grocery Store,149.805
FDS58,9.285,Regular,0.021002641000000002,Snack Foods,161.1578,OUT035,Supermarket Type1,4011.445
FDF20,12.85,Low Fat,0.033220169,Fruits and Vegetables,196.6768,OUT046,Supermarket Type1,2759.0752
FDL08,10.8,Low Fat,0.049709624,Fruits and Vegetables,246.8144,OUT035,Supermarket Type1,2450.144
FDN03,9.8,Regular,0.015087112,Meat,250.1408,OUT035,Supermarket Type1,4005.4528
FDS33,,Regular,0.216107535,Snack Foods,86.8514,OUT019,Grocery Store,354.2056
DRL11,10.5,Low Fat,0.048009080999999995,Hard Drinks,157.0946,OUT035,Supermarket Type1,2209.1244
FDY37,17.0,Regular,0.026568875,Canned,142.047,OUT046,Supermarket Type1,3149.2340000000004
DRD60,15.7,Low Fat,0.03723211,Soft Drinks,183.1634,OUT046,Supermarket Type1,5634.6654
DRP47,15.75,Low Fat,0.140603316,Hard Drinks,252.8382,OUT046,Supermarket Type1,6308.455
FDM36,,Regular,0.102830104,Baking Goods,172.6422,OUT019,Grocery Store,344.8844
FDY33,14.5,Regular,0.0,Snack Foods,159.3262,OUT035,Supermarket Type1,2864.2716
FDQ11,,Regular,0.118535581,Breads,256.3988,OUT019,Grocery Store,256.9988
NCA53,,Low Fat,0.017295906,Health and Hygiene,47.1034,OUT019,Grocery Store,145.8102
FDW32,18.35,Regular,0.094296835,Fruits and Vegetables,84.3882,OUT046,Supermarket Type1,1116.5466
FDU33,7.63,Regular,0.13468429199999998,Snack Foods,47.0402,OUT035,Supermarket Type1,1470.0864
FDN15,,Low Fat,0.029299175,Meat,140.31799999999998,OUT019,Grocery Store,139.81799999999998
FDD51,,low fat,0.210021713,Dairy,44.2744,OUT019,Grocery Store,90.5488
NCN19,,Low Fat,0.021184746,Others,189.553,OUT019,Grocery Store,379.506
FDS14,7.285,Low Fat,0.049954435,Dairy,156.5288,OUT035,Supermarket Type1,2356.9320000000002
DRH36,16.2,Low Fat,0.03338006,Soft Drinks,74.0696,OUT046,Supermarket Type1,1416.8224
FDY35,17.6,Regular,0.016024651,Breads,44.0402,OUT035,Supermarket Type1,597.2226
NCL18,18.85,Low Fat,0.16755220199999998,Household,193.1136,OUT035,Supermarket Type1,2332.9632
FDZ25,,Regular,0.0,Canned,169.87900000000002,OUT019,Grocery Store,339.55800000000005
FDH24,20.7,Low Fat,0.021431133999999998,Baking Goods,157.0288,OUT046,Supermarket Type1,2199.8032
NCK17,,Low Fat,0.0,Health and Hygiene,40.348,OUT019,Grocery Store,79.896
FDW50,13.1,Low Fat,0.075563757,Dairy,168.1158,OUT035,Supermarket Type1,2005.3896
FDU26,,Regular,0.07462029099999999,Dairy,120.1782,OUT019,Grocery Store,357.5346
FDJ45,,Low Fat,0.12853255800000002,Seafood,34.2216,OUT019,Grocery Store,173.108
FDX55,15.1,Low Fat,0.055195460999999994,Fruits and Vegetables,216.1166,OUT035,Supermarket Type1,5007.4818
FDR02,16.7,Low Fat,0.022065676,Dairy,110.5886,OUT046,Supermarket Type1,1556.6404
FDU52,,Low Fat,0.111654545,Frozen Foods,157.063,OUT019,Grocery Store,312.926
FDX39,14.3,reg,0.049676157,Meat,212.4586,OUT046,Supermarket Type1,3799.0548
FDD58,,Low Fat,0.103918113,Snack Foods,100.67,OUT019,Grocery Store,399.48
FDS23,4.635,Low Fat,0.14088911099999998,Breads,127.0994,OUT046,Supermarket Type1,1927.491
FDI41,18.5,Regular,0.06224514900000001,Frozen Foods,145.8418,OUT035,Supermarket Type1,5591.3884
NCL19,15.35,Low Fat,0.015676231000000002,Others,144.047,OUT046,Supermarket Type1,286.29400000000004
DRI11,8.26,Low Fat,0.034397781,Hard Drinks,115.7834,OUT035,Supermarket Type1,2073.3012
NCC19,6.57,Low Fat,0.096880574,Household,191.482,OUT046,Supermarket Type1,5020.1320000000005
NCL55,12.15,Low Fat,0.0,Others,254.90400000000002,OUT046,Supermarket Type1,4048.0640000000003
FDT49,7.0,Low Fat,0.15140558699999998,Canned,107.728,OUT046,Supermarket Type1,2024.0320000000002
NCG30,,Low Fat,0.196659953,Household,125.8046,OUT019,Grocery Store,249.0092
FDM32,20.5,Low Fat,0.020605032,Fruits and Vegetables,91.083,OUT046,Supermarket Type1,539.298
NCI29,8.6,Low Fat,0.032615377,Health and Hygiene,142.9154,OUT035,Supermarket Type1,992.7078
FDI46,9.5,Low Fat,0.07434526799999999,Snack Foods,251.9724,OUT046,Supermarket Type1,3523.4136
DRQ35,9.3,Low Fat,0.042283454000000005,Hard Drinks,125.4388,OUT035,Supermarket Type1,3715.164
FDB39,11.6,LF,0.038511676,Dairy,57.7272,OUT035,Supermarket Type1,503.3448
FDT60,12.0,Low Fat,0.07554831,Baking Goods,121.9388,OUT046,Supermarket Type1,3219.8088
FDM34,19.0,Low Fat,0.067447572,Snack Foods,132.9626,OUT046,Supermarket Type1,1967.4389999999999
DRC12,17.85,Low Fat,0.03781972,Soft Drinks,191.6188,OUT035,Supermarket Type1,2475.4444
NCB30,14.6,Low Fat,0.025702994,Household,199.9084,OUT046,Supermarket Type1,2380.9008
FDL32,,Regular,0.214423791,Fruits and Vegetables,111.6544,OUT019,Grocery Store,335.5632
FDI22,,Low Fat,0.16845554899999998,Snack Foods,211.0612,OUT019,Grocery Store,418.1224
FDR28,13.85,Regular,0.025891587999999997,Frozen Foods,165.12099999999998,OUT035,Supermarket Type1,2936.178
FDV60,,Regular,0.205484395,Baking Goods,198.011,OUT019,Grocery Store,392.82199999999995
NCB30,,Low Fat,0.045002624000000005,Household,196.5084,OUT019,Grocery Store,198.4084
FDU12,15.5,Regular,0.075736746,Baking Goods,265.5568,OUT035,Supermarket Type1,4482.1656
FDE11,,Regular,0.23653561,Starchy Foods,184.1924,OUT019,Grocery Store,185.0924
NCM29,11.5,Low Fat,0.017638893,Health and Hygiene,132.7626,OUT035,Supermarket Type1,2885.5772
FDN24,14.1,Low Fat,0.11326743,Baking Goods,54.5956,OUT046,Supermarket Type1,1037.3164
FDV26,,Regular,0.13334711900000001,Dairy,193.0794,OUT019,Grocery Store,975.3969999999999
FDJ04,18.0,Low Fat,0.124428516,Frozen Foods,119.9124,OUT035,Supermarket Type1,948.0992
FDW43,20.1,Regular,0.022425236,Fruits and Vegetables,226.3036,OUT046,Supermarket Type1,910.8144
NCJ05,18.7,Low Fat,0.046079558,Health and Hygiene,151.5682,OUT035,Supermarket Type1,1982.0866
NCV53,8.27,Low Fat,0.018813601,Health and Hygiene,237.988,OUT046,Supermarket Type1,7190.64
FDV47,,Low Fat,0.094910421,Breads,84.5566,OUT019,Grocery Store,253.6698
FDP26,,Low Fat,0.244338986,Dairy,105.9306,OUT019,Grocery Store,209.0612
FDT09,,Regular,0.021471456,Snack Foods,131.0284,OUT019,Grocery Store,131.8284
FDX10,6.385,Regular,0.123710526,Snack Foods,37.1874,OUT046,Supermarket Type1,247.0118
FDM58,16.85,Regular,0.07969040299999999,Snack Foods,113.4544,OUT046,Supermarket Type1,2908.2144
FDV32,7.785,Low Fat,0.088691614,Fruits and Vegetables,61.851000000000006,OUT035,Supermarket Type1,1454.773
FDU07,,Low Fat,0.10478432900000001,Fruits and Vegetables,150.4366,OUT019,Grocery Store,151.1366
FDW25,5.175,Low Fat,0.037398953,Canned,84.2224,OUT046,Supermarket Type1,852.2239999999999
FDP09,,low fat,0.059336763,Snack Foods,212.1902,OUT019,Grocery Store,424.7804
FDH14,,Regular,0.081955735,Canned,142.0838,OUT019,Grocery Store,280.9676
FDF59,12.5,Low Fat,0.071230537,Starchy Foods,128.102,OUT035,Supermarket Type1,885.5139999999999
FDM33,15.6,Low Fat,0.08771969199999999,Snack Foods,218.5798,OUT046,Supermarket Type1,4407.596
NCK07,10.65,Low Fat,0.048677482,Others,166.1526,OUT035,Supermarket Type1,2466.7889999999998
FDZ36,6.035,Regular,0.065783783,Baking Goods,188.22400000000002,OUT046,Supermarket Type1,5779.144
FDI12,9.395,Regular,0.10039894,Baking Goods,89.6856,OUT046,Supermarket Type1,878.8560000000001
FDX35,5.035,Regular,0.0,Breads,228.2036,OUT046,Supermarket Type1,4781.7756
NCM43,,Low Fat,0.03409886,Others,162.621,OUT019,Grocery Store,815.605
NCZ54,,Low Fat,0.145951533,Household,160.9552,OUT019,Grocery Store,162.4552
NCB31,6.235,Low Fat,0.11867435900000001,Household,261.691,OUT046,Supermarket Type1,3155.8920000000003
FDM15,11.8,Regular,0.057421582,Meat,149.9366,OUT046,Supermarket Type1,1662.5026
DRF15,18.35,Low Fat,0.03321399,Dairy,154.934,OUT046,Supermarket Type1,1225.072
FDU32,8.785,Low Fat,0.025967623999999998,Fruits and Vegetables,119.9414,OUT046,Supermarket Type1,1462.0968
NCN55,14.6,LF,0.0,Others,242.3538,OUT035,Supermarket Type1,5287.7836
FDJ34,11.8,Regular,0.09365572800000001,Snack Foods,127.1704,OUT046,Supermarket Type1,3004.0896
FDT01,13.65,Regular,0.18416771199999998,Canned,213.7902,OUT046,Supermarket Type1,1274.3412
FDQ10,,Low Fat,0.058092551,Snack Foods,172.0422,OUT019,Grocery Store,517.3266
FDH12,,Low Fat,0.14874289599999999,Baking Goods,107.12799999999999,OUT019,Grocery Store,319.584
NCF07,9.0,Low Fat,0.032022535,Household,101.8016,OUT046,Supermarket Type1,1720.4272
FDP33,,Low Fat,0.15630419199999998,Snack Foods,256.3672,OUT019,Grocery Store,255.6672
FDS27,10.195,Regular,0.012458143,Meat,196.31099999999998,OUT046,Supermarket Type1,589.2330000000001
NCU54,8.88,Low Fat,0.098603729,Household,210.727,OUT035,Supermarket Type1,4194.54
FDX59,10.195,Low Fat,0.051661272,Breads,33.3558,OUT046,Supermarket Type1,848.895
FDT43,16.35,Low Fat,0.020544065,Fruits and Vegetables,49.9324,OUT035,Supermarket Type1,259.66200000000003
FDU39,18.85,Low Fat,0.036031137000000005,Meat,60.4562,OUT035,Supermarket Type1,1125.8678
FDP32,6.65,Low Fat,0.087669485,Fruits and Vegetables,127.2678,OUT046,Supermarket Type1,2416.1882
FDX34,6.195,Low Fat,0.07198553,Snack Foods,122.2098,OUT046,Supermarket Type1,1205.098
FDM57,11.65,Regular,0.075834825,Snack Foods,82.9908,OUT035,Supermarket Type1,1258.362
FDI04,13.65,Regular,0.072912432,Frozen Foods,198.4426,OUT046,Supermarket Type1,5536.7928
DRG23,8.88,Low Fat,0.086764795,Hard Drinks,153.8682,OUT035,Supermarket Type1,1829.6184
NCN43,12.15,Low Fat,0.0,Others,123.773,OUT046,Supermarket Type1,3325.671
NCN30,16.35,LF,0.016993203999999998,Household,95.741,OUT046,Supermarket Type1,965.41
NCN53,5.175,LF,0.030349723,Health and Hygiene,37.0874,OUT035,Supermarket Type1,423.4488
FDY32,,Low Fat,0.226284381,Fruits and Vegetables,163.221,OUT019,Grocery Store,326.242
DRE60,9.395,Low Fat,0.15930433300000002,Soft Drinks,226.172,OUT035,Supermarket Type1,3848.324
FDX55,,Low Fat,0.096658404,Fruits and Vegetables,216.9166,OUT019,Grocery Store,217.7166
NCK29,5.615,Low Fat,0.12574524,Health and Hygiene,122.473,OUT035,Supermarket Type1,1354.9029999999998
FDP48,7.52,Regular,0.044023213,Baking Goods,183.095,OUT046,Supermarket Type1,5492.85
FDZ21,17.6,Regular,0.039214444,Snack Foods,98.241,OUT035,Supermarket Type1,1930.82
FDZ36,6.035,Regular,0.06577134400000001,Baking Goods,185.324,OUT035,Supermarket Type1,3728.48
NCJ18,12.35,Low Fat,0.16394193699999998,Household,117.0124,OUT046,Supermarket Type1,1540.6612
FDD51,11.15,LF,0.11993002900000001,Dairy,44.2744,OUT035,Supermarket Type1,588.5672
FDO45,13.15,Regular,0.037952777,Snack Foods,89.5856,OUT046,Supermarket Type1,1494.0552
NCC07,19.6,Low Fat,0.02394662,Household,106.9964,OUT035,Supermarket Type1,1788.3388
FDC03,8.575,Regular,0.071832909,Dairy,194.1794,OUT035,Supermarket Type1,3316.3498
FDD17,7.5,Low Fat,0.0,Frozen Foods,237.7906,OUT035,Supermarket Type1,1188.453
NCT42,5.88,Low Fat,0.02488732,Household,147.5392,OUT046,Supermarket Type1,2684.5056
FDT02,12.6,Low Fat,0.024194731,Dairy,36.1874,OUT046,Supermarket Type1,423.4488
NCR41,17.85,Low Fat,0.018023997,Health and Hygiene,95.9094,OUT046,Supermarket Type1,2285.0256
NCU29,,Low Fat,0.044607722,Health and Hygiene,145.976,OUT019,Grocery Store,585.904
FDV28,16.1,Regular,0.159728395,Frozen Foods,34.3558,OUT046,Supermarket Type1,271.6464
NCT05,10.895,Low Fat,0.020951848000000002,Health and Hygiene,255.3672,OUT046,Supermarket Type1,767.0016
FDW38,5.325,Regular,0.0,Dairy,55.8298,OUT035,Supermarket Type1,485.3682
FDV39,,Low Fat,0.0,Meat,196.8426,OUT019,Grocery Store,593.2278
FDF58,13.3,Low Fat,0.009581155,Snack Foods,64.95100000000001,OUT046,Supermarket Type1,1644.526
NCP50,,Low Fat,0.035997636,Others,78.6618,OUT019,Grocery Store,80.5618
FDF29,15.1,Regular,0.019930418000000002,Frozen Foods,131.531,OUT035,Supermarket Type1,2856.282
NCF30,17.0,Low Fat,0.126244059,Household,124.6362,OUT046,Supermarket Type1,3900.9222
NCR38,,Low Fat,0.19875618,Household,250.7724,OUT019,Grocery Store,251.6724
FDI28,14.3,Low Fat,0.026321701,Frozen Foods,77.6302,OUT046,Supermarket Type1,950.7624
FDO24,11.1,Low Fat,0.176215665,Baking Goods,158.8604,OUT046,Supermarket Type1,2693.8268
FDI22,12.6,Low Fat,0.09619424,Snack Foods,210.8612,OUT035,Supermarket Type1,1254.3672
FDD26,,Regular,0.1263349,Canned,184.0924,OUT019,Grocery Store,555.2772
NCN41,,Low Fat,0.091411749,Health and Hygiene,121.37299999999999,OUT019,Grocery Store,369.519
NCT53,,Low Fat,0.084245356,Health and Hygiene,164.6526,OUT019,Grocery Store,657.8104
FDV46,18.2,Low Fat,0.012607876,Snack Foods,139.81799999999998,OUT046,Supermarket Type1,1398.18
FDE39,7.89,Low Fat,0.036127671,Dairy,117.4782,OUT035,Supermarket Type1,2026.0294
FDI22,12.6,Low Fat,0.09621243199999999,Snack Foods,207.2612,OUT046,Supermarket Type1,4390.2852
FDX24,,LF,0.024387983999999998,Baking Goods,92.4462,OUT019,Grocery Store,185.0924
FDJ57,7.42,Regular,0.021573645,Seafood,184.6582,OUT046,Supermarket Type1,5015.4714
DRC49,8.67,Low Fat,0.065424208,Soft Drinks,145.8128,OUT035,Supermarket Type1,2444.8176
FDV25,,Low Fat,0.079931185,Canned,219.7456,OUT019,Grocery Store,884.1824
FDW57,8.31,Regular,0.0,Snack Foods,177.4028,OUT046,Supermarket Type1,3896.2616
DRN47,12.1,Low Fat,0.016826748,Hard Drinks,179.166,OUT046,Supermarket Type1,3056.022
FDO09,,Regular,0.0,Snack Foods,262.89099999999996,OUT019,Grocery Store,788.9730000000001
FDX45,16.75,Low Fat,0.0,Snack Foods,156.16299999999998,OUT046,Supermarket Type1,2816.3340000000003
FDO08,11.1,Regular,0.053765212,Fruits and Vegetables,163.1526,OUT035,Supermarket Type1,1808.9786
NCY29,13.65,Low Fat,0.077219509,Health and Hygiene,56.493,OUT035,Supermarket Type1,509.337
NCQ18,15.75,Low Fat,0.13504726,Household,98.57,OUT035,Supermarket Type1,2496.75
FDO19,17.7,Regular,0.016596645,Fruits and Vegetables,48.3034,OUT046,Supermarket Type1,777.6544
DRF37,17.25,low fat,0.084316691,Soft Drinks,263.39099999999996,OUT035,Supermarket Type1,6311.784000000001
FDM14,13.8,Low Fat,0.01326146,Canned,108.0254,OUT035,Supermarket Type1,759.6778
FDC32,,Low Fat,0.173527068,Fruits and Vegetables,92.0462,OUT019,Grocery Store,277.6386
DRG51,12.1,Low Fat,0.011539622,Dairy,163.5526,OUT046,Supermarket Type1,2302.3364
FDR33,,Low Fat,0.04690397,Snack Foods,110.65700000000001,OUT019,Grocery Store,659.1419999999999
DRN37,9.6,low fat,0.09627919,Soft Drinks,167.3158,OUT035,Supermarket Type1,1838.2738
FDS47,16.75,Low Fat,0.12888573,Breads,87.6856,OUT046,Supermarket Type1,1494.0552
DRF37,,Low Fat,0.0,Soft Drinks,261.291,OUT019,Grocery Store,788.9730000000001
FDG04,13.1,Low Fat,0.006061565,Frozen Foods,188.9898,OUT035,Supermarket Type1,4303.0654
FDT24,12.35,Regular,0.185824165,Baking Goods,78.5328,OUT035,Supermarket Type1,695.0952
FDX32,,Regular,0.1748389,Fruits and Vegetables,142.8786,OUT019,Grocery Store,433.4358
FDE56,,Regular,0.278730642,Fruits and Vegetables,63.2194,OUT019,Grocery Store,247.6776
NCN07,18.5,Low Fat,0.033938279,Others,132.5284,OUT035,Supermarket Type1,1318.2839999999999
NCO55,,Low Fat,0.159394437,Others,105.6938,OUT019,Grocery Store,214.3876
FDP46,15.35,Low Fat,0.0,Snack Foods,88.28299999999999,OUT046,Supermarket Type1,1797.66
FDD56,15.2,Regular,0.10377827,Fruits and Vegetables,175.6054,OUT046,Supermarket Type1,2451.4756
FDA07,7.55,Regular,0.030938774,Fruits and Vegetables,121.0072,OUT035,Supermarket Type1,2082.6224
FDQ01,19.7,Regular,0.160671255,Canned,254.7014,OUT035,Supermarket Type1,3570.0196
FDX12,18.2,Regular,0.026064486,Baking Goods,241.8196,OUT046,Supermarket Type1,4097.3332
FDO57,,Low Fat,0.19033746,Snack Foods,159.4578,OUT019,Grocery Store,160.4578
FDQ45,9.5,Regular,0.010914988,Snack Foods,183.8608,OUT035,Supermarket Type1,2572.6512
FDN58,13.8,Regular,0.056872392,Snack Foods,231.1984,OUT046,Supermarket Type1,5097.3648
NCG43,20.2,Low Fat,0.0,Household,94.1462,OUT046,Supermarket Type1,832.9158
FDZ22,,Low Fat,0.07926174400000001,Snack Foods,81.825,OUT019,Grocery Store,83.225
FDP13,,Regular,0.235183205,Canned,41.548,OUT019,Grocery Store,79.896
DRN35,8.01,Low Fat,0.070234306,Hard Drinks,34.9532,OUT035,Supermarket Type1,539.298
FDI07,,Regular,0.059110912,Meat,199.3426,OUT019,Grocery Store,395.4852
NCG07,12.3,Low Fat,0.052502049,Household,190.85299999999998,OUT046,Supermarket Type1,4364.319
FDC44,15.6,Low Fat,0.172596885,Fruits and Vegetables,114.8518,OUT046,Supermarket Type1,2163.1842
FDC47,15.0,Low Fat,0.118868155,Snack Foods,229.4694,OUT035,Supermarket Type1,5937.6044
FDY49,,Regular,0.021031586,Canned,164.7184,OUT019,Grocery Store,495.3552
NCM07,,Low Fat,0.06996801799999999,Others,83.9908,OUT019,Grocery Store,167.7816
FDS59,14.8,Regular,0.043885147,Breads,108.757,OUT035,Supermarket Type1,1867.569
FDZ27,,Low Fat,0.0,Dairy,51.235,OUT019,Grocery Store,49.935
FDM51,11.8,Regular,0.02592132,Meat,101.9674,OUT035,Supermarket Type1,1731.7458
FDY48,14.0,Low Fat,0.023734872,Baking Goods,103.2332,OUT046,Supermarket Type1,1845.5976
FDI20,,Low Fat,0.067520165,Fruits and Vegetables,211.3586,OUT019,Grocery Store,422.1172
FDD28,10.695,Low Fat,0.053296868,Frozen Foods,59.6904,OUT046,Supermarket Type1,937.4464
FDP31,21.1,Regular,0.161474419,Fruits and Vegetables,62.9168,OUT035,Supermarket Type1,1086.5856
DRD27,,Low Fat,0.041740624,Dairy,98.3042,OUT019,Grocery Store,198.4084
DRF01,,Low Fat,0.30654284800000003,Soft Drinks,147.3102,OUT019,Grocery Store,291.6204
NCP18,12.15,Low Fat,0.02859825,Household,150.4708,OUT046,Supermarket Type1,2257.062
