Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Type,Item_Outlet_Sales
FDL20,17.1,Low Fat,0.128614205,Fruits and Vegetables,111.6886,OUT049,Supermarket Type1,1556.6404
FDX13,,Low Fat,0.047551567999999995,Canned,249.1092,OUT027,Supermarket Type3,8217.3036
FDV28,16.1,Regular,0.160379061,Frozen Foods,33.6558,OUT018,Supermarket Type2,203.7348
FDE23,17.6,Regular,0.053397642,Starchy Foods,46.706,OUT018,Supermarket Type2,699.09
FDZ22,9.395,Low Fat,0.045340279000000004,Snack Foods,85.025,OUT049,Supermarket Type1,2080.625
FDE57,9.6,Low Fat,0.036341539,Fruits and Vegetables,142.9154,OUT049,Supermarket Type1,3261.7542
FDT21,7.42,Low Fat,0.020423549,Snack Foods,249.0092,OUT049,Supermarket Type1,2988.1104
FDA26,7.855,Regular,0.0,Dairy,220.1482,OUT018,Supermarket Type2,4600.0122
FDY16,,Regular,0.091780142,Frozen Foods,182.5266,OUT027,Supermarket Type3,6454.931
NCI17,,Low Fat,0.14272811300000002,Health and Hygiene,95.141,OUT027,Supermarket Type3,2510.0660000000003
NCO17,10.0,Low Fat,0.073493831,Health and Hygiene,118.344,OUT049,Supermarket Type1,1797.66
FDC47,15.0,Low Fat,0.119374946,Snack Foods,229.3694,OUT018,Supermarket Type2,5024.1268
FDN48,13.35,Low Fat,0.065215312,Baking Goods,93.4804,OUT018,Supermarket Type2,1102.5648
FDR27,,Regular,0.095635061,Meat,130.7942,OUT027,Supermarket Type3,3047.3666
NCY41,,low fat,0.07536886799999999,Health and Hygiene,35.2532,OUT027,Supermarket Type3,970.7364
FDR59,14.5,Regular,0.063962842,Breads,263.1594,OUT049,Supermarket Type1,2616.594
NCI42,,Low Fat,0.01031535,Household,208.4954,OUT027,Supermarket Type3,3751.1172
NCW17,18.0,Low Fat,0.019465205,Health and Hygiene,128.6994,OUT018,Supermarket Type2,2441.4886
NCN14,19.1,Low Fat,0.092060694,Others,183.7608,OUT049,Supermarket Type1,4777.7808
FDY46,,Low Fat,0.04765803,Snack Foods,188.3898,OUT027,Supermarket Type3,5238.5144
FDT19,7.59,Regular,0.14526636,Fruits and Vegetables,172.908,OUT049,Supermarket Type1,6231.888000000001
NCK07,10.65,Low Fat,0.048762383,Others,165.2526,OUT049,Supermarket Type1,3946.8624
NCZ41,19.85,Low Fat,0.0,Health and Hygiene,126.1704,OUT018,Supermarket Type2,1877.556
FDL57,15.1,Regular,0.067181098,Snack Foods,258.8304,OUT049,Supermarket Type1,5424.9384
NCP50,17.35,Low Fat,0.0,Others,79.2618,OUT018,Supermarket Type2,966.7416
FDO46,,Regular,0.014143673,Snack Foods,187.3872,OUT027,Supermarket Type3,2836.308
FDD29,12.15,Low Fat,0.018439138,Frozen Foods,254.7698,OUT049,Supermarket Type1,5073.396
FDX04,,Regular,0.041370245,Frozen Foods,46.2376,OUT027,Supermarket Type3,814.9392
FDH31,,Regular,0.020312313999999998,Meat,98.1042,OUT027,Supermarket Type3,2777.7176
FDF08,14.3,Regular,0.0,Fruits and Vegetables,89.8856,OUT018,Supermarket Type2,1406.1696
FDK22,,Low Fat,0.025960174,Snack Foods,214.885,OUT027,Supermarket Type3,4976.855
FDC21,14.6,Regular,0.043133816,Fruits and Vegetables,109.7254,OUT018,Supermarket Type2,651.1524
NCY54,,Low Fat,0.17683435100000003,Household,172.1422,OUT027,Supermarket Type3,5000.8238
FDT16,9.895,Regular,0.048738014,Frozen Foods,262.1278,OUT049,Supermarket Type1,3904.917
FDK52,18.25,LF,0.07934200599999999,Frozen Foods,226.0062,OUT049,Supermarket Type1,1805.6496
FDG33,5.365,Regular,0.140811559,Seafood,173.5764,OUT018,Supermarket Type2,2061.3168
NCM31,6.095,Low Fat,0.08152738,Others,140.3154,OUT018,Supermarket Type2,1843.6002
NCY53,,Low Fat,0.058198140999999995,Health and Hygiene,110.4544,OUT027,Supermarket Type3,4250.4672
FDY55,16.75,Low Fat,0.081446638,Fruits and Vegetables,257.0988,OUT049,Supermarket Type1,6424.97
NCD18,,Low Fat,0.072317217,Household,230.2668,OUT027,Supermarket Type3,8062.838000000001
FDY47,8.6,Regular,0.0,Breads,131.531,OUT049,Supermarket Type1,2466.7889999999998
DRH37,17.6,Low Fat,0.041681059,Soft Drinks,164.2526,OUT049,Supermarket Type1,1315.6208
FDS01,11.6,Low Fat,0.017817285,Canned,177.0686,OUT018,Supermarket Type2,1422.1488
FDC14,14.5,Regular,0.041313203,Canned,42.0454,OUT049,Supermarket Type1,377.5086
FDS32,17.75,Regular,0.029700017999999998,Fruits and Vegetables,140.3838,OUT049,Supermarket Type1,1404.838
FDE09,8.775,Low Fat,0.0,Fruits and Vegetables,111.3228,OUT049,Supermarket Type1,1436.7964
FDT57,15.2,Low Fat,0.019064377,Snack Foods,238.2248,OUT049,Supermarket Type1,3555.3720000000003
NCS38,,Low Fat,0.0,Household,115.2176,OUT027,Supermarket Type3,1030.6584
FDH35,18.25,Low Fat,0.060342304000000006,Starchy Foods,165.9526,OUT049,Supermarket Type1,1644.526
FDL24,10.3,Regular,0.024935297000000002,Baking Goods,172.0422,OUT049,Supermarket Type1,3966.1706
NCJ18,,Low Fat,0.163148041,Household,116.6124,OUT027,Supermarket Type3,3199.8348
FDT52,9.695,Regular,0.04762278599999999,Frozen Foods,246.2144,OUT018,Supermarket Type2,3675.216
FDP59,,Regular,0.056192276,Breads,103.1648,OUT027,Supermarket Type3,1973.4312
FDQ11,5.695,Regular,0.06797671,Breads,257.4988,OUT018,Supermarket Type2,3083.9856
FDU11,,Low Fat,0.092145264,Breads,120.7098,OUT027,Supermarket Type3,3735.8038
FDX16,17.85,Low Fat,0.0,Frozen Foods,148.005,OUT018,Supermarket Type2,898.83
FDY51,,Low Fat,0.080741927,Meat,220.8798,OUT027,Supermarket Type3,6170.6344
FDK46,9.6,Low Fat,0.051677050999999995,Snack Foods,258.062,OUT018,Supermarket Type2,2856.282
FDJ50,8.645,Low Fat,0.021619563999999997,Canned,50.6982,OUT049,Supermarket Type1,736.3748
FDC34,16.0,Regular,0.173027688,Snack Foods,155.2972,OUT049,Supermarket Type1,3583.3356
FDW51,6.155,Regular,0.09504547599999999,Meat,213.456,OUT018,Supermarket Type2,2556.672
NCH30,,Low Fat,0.066828857,Household,114.186,OUT027,Supermarket Type3,1924.162
FDQ21,21.25,Low Fat,0.01945343,Snack Foods,120.8756,OUT049,Supermarket Type1,1454.1072
FDW04,,Regular,0.0,Frozen Foods,130.531,OUT027,Supermarket Type3,5582.733
FDM01,7.895,Regular,0.094952408,Breakfast,101.1332,OUT018,Supermarket Type2,1332.9316
NCL53,7.5,Low Fat,0.036382524,Health and Hygiene,177.9028,OUT018,Supermarket Type2,1416.8224
NCA06,20.5,Low Fat,0.143506376,Household,34.719,OUT049,Supermarket Type1,768.9989999999999
FDZ49,11.0,Regular,0.133352623,Canned,219.7798,OUT049,Supermarket Type1,2644.5576
NCP29,,LF,0.0,Health and Hygiene,64.2168,OUT027,Supermarket Type3,1278.336
FDS16,15.15,Regular,0.066446521,Frozen Foods,147.976,OUT018,Supermarket Type2,732.38
FDZ45,14.1,Low Fat,0.066979957,Snack Foods,196.7084,OUT049,Supermarket Type1,3174.5344
FDZ58,,Low Fat,0.051924192,Snack Foods,121.0072,OUT027,Supermarket Type3,2940.1728
FDV55,,Low Fat,0.054806734,Fruits and Vegetables,145.1444,OUT027,Supermarket Type3,3918.8988
FDD45,8.615,Low Fat,0.116722514,Fruits and Vegetables,95.4436,OUT018,Supermarket Type2,567.2616
DRD37,9.8,Low Fat,0.013863257,Soft Drinks,45.106,OUT049,Supermarket Type1,1398.18
FDM03,,Low Fat,0.0,Meat,109.1938,OUT027,Supermarket Type3,2036.6822
FDZ60,20.5,Low Fat,0.11954738699999999,Baking Goods,108.9596,OUT049,Supermarket Type1,539.298
FDS51,,LF,0.032024659,Meat,62.7194,OUT027,Supermarket Type3,1857.582
FDD36,13.3,LF,0.021306635,Baking Goods,119.8124,OUT049,Supermarket Type1,1896.1984
FDT56,16.0,Regular,0.116063284,Fruits and Vegetables,59.1246,OUT018,Supermarket Type2,753.0198
NCF18,,Low Fat,0.088551694,Household,191.5504,OUT027,Supermarket Type3,5944.2624
FDT21,,Low Fat,0.0,Snack Foods,248.8092,OUT027,Supermarket Type3,6474.2392
NCL41,12.35,Low Fat,0.041907648,Health and Hygiene,36.2216,OUT018,Supermarket Type2,346.216
FDW51,6.155,Regular,0.094807042,Meat,213.356,OUT049,Supermarket Type1,3835.008
NCU18,15.1,Low Fat,0.056067524,Household,139.8496,OUT018,Supermarket Type2,1270.3464
NCX17,21.25,Low Fat,0.114066204,Health and Hygiene,233.03,OUT018,Supermarket Type2,5592.72
NCP30,,Low Fat,0.032610007,Household,37.4822,OUT027,Supermarket Type3,942.7728
FDG08,13.15,Regular,0.165616415,Fruits and Vegetables,172.6764,OUT049,Supermarket Type1,2061.3168
FDY26,,Regular,0.030362777,Dairy,210.5244,OUT027,Supermarket Type3,6775.1808
FDT47,5.26,Regular,0.02454694,Breads,95.7068,OUT049,Supermarket Type1,1166.4816
FDZ23,,Regular,0.067175915,Baking Goods,187.12400000000002,OUT027,Supermarket Type3,3728.48
NCS54,13.6,LF,0.010033871,Household,177.937,OUT018,Supermarket Type2,2293.681
NCJ30,5.82,low fat,0.080765853,Household,169.179,OUT049,Supermarket Type1,2037.348
FDT49,7.0,Low Fat,0.15202235,Canned,106.62799999999999,OUT018,Supermarket Type2,639.168
FDX26,,Low Fat,0.08738330400000001,Dairy,180.4292,OUT027,Supermarket Type3,4013.4424
DRH01,,Low Fat,0.097429924,Soft Drinks,172.8738,OUT027,Supermarket Type3,3649.2498
NCE42,,Low Fat,0.01055095,Household,234.9958,OUT027,Supermarket Type3,13086.9648
NCH18,,Low Fat,0.044444955999999994,Household,245.2802,OUT027,Supermarket Type3,10072.8882
DRI11,8.26,Low Fat,0.034544435,Hard Drinks,116.0834,OUT018,Supermarket Type2,1267.0174
NCO17,10.0,Low Fat,0.07367866299999999,Health and Hygiene,120.944,OUT018,Supermarket Type2,2037.348
FDS49,9.0,Low Fat,0.079668739,Canned,79.6644,OUT018,Supermarket Type2,1571.2879999999998
NCC42,15.0,Low Fat,0.044978225,Health and Hygiene,140.8838,OUT049,Supermarket Type1,2247.7408
FDU19,8.77,reg,0.046962004,Fruits and Vegetables,173.8422,OUT018,Supermarket Type2,3448.844
FDF04,17.5,LF,0.013692598,Frozen Foods,259.7304,OUT018,Supermarket Type2,3616.6256
FDV28,,Regular,0.158954903,Frozen Foods,34.9558,OUT027,Supermarket Type3,1120.5414
FDF44,7.17,Regular,0.059820884000000005,Fruits and Vegetables,130.3968,OUT049,Supermarket Type1,3523.4136
FDY14,10.3,LF,0.070149088,Dairy,264.5226,OUT049,Supermarket Type1,3436.1938
FDU59,,Low Fat,0.09591947199999999,Breads,162.6552,OUT027,Supermarket Type3,5685.932
FDQ36,7.855,Regular,0.161798604,Baking Goods,37.2848,OUT049,Supermarket Type1,745.696
FDA08,,Regular,0.049842613,Fruits and Vegetables,164.2526,OUT027,Supermarket Type3,3946.8624
FDM28,15.7,Low Fat,0.045274134,Frozen Foods,177.96599999999998,OUT049,Supermarket Type1,3415.554
NCX05,15.2,LF,0.09745748300000001,Health and Hygiene,114.4492,OUT018,Supermarket Type2,579.246
FDE10,6.67,Regular,0.0,Snack Foods,133.0626,OUT049,Supermarket Type1,1573.9512
FDW16,,Regular,0.041273391,Frozen Foods,91.6804,OUT027,Supermarket Type3,3858.9768
FDW07,,Regular,0.141997869,Fruits and Vegetables,90.5514,OUT027,Supermarket Type3,2036.6822
FDG38,8.975,Regular,0.0,Canned,84.9224,OUT018,Supermarket Type2,1278.336
DRC27,13.8,Low Fat,0.058339153,Dairy,246.2802,OUT018,Supermarket Type2,1228.401
NCE55,,Low Fat,0.12929931,Household,178.237,OUT027,Supermarket Type3,7939.665
FDK27,,Low Fat,0.008903211999999999,Meat,120.9756,OUT027,Supermarket Type3,2787.0388
NCW54,7.5,Low Fat,0.0,Household,59.2588,OUT049,Supermarket Type1,916.1408
FDU24,6.78,Regular,0.0,Baking Goods,95.012,OUT049,Supermarket Type1,2050.6639999999998
FDY01,11.8,Regular,0.170977155,Canned,117.0834,OUT018,Supermarket Type2,1842.9344
FDL15,17.85,Low Fat,0.046824729,Meat,153.6682,OUT018,Supermarket Type2,1829.6184
FDZ59,,Regular,0.103517853,Baking Goods,164.95,OUT027,Supermarket Type3,4161.25
FDD14,20.7,Low Fat,0.17007246199999998,Canned,183.8266,OUT049,Supermarket Type1,1844.266
FDQ32,,Regular,0.046382793,Fruits and Vegetables,122.8388,OUT027,Supermarket Type3,2972.1312
FDP58,11.1,Low Fat,0.0,Snack Foods,220.7482,OUT049,Supermarket Type1,4380.964
FDD57,18.1,low fat,0.022434417999999998,Fruits and Vegetables,96.2094,OUT049,Supermarket Type1,952.0939999999999
DRJ11,9.5,Low Fat,0.085437778,Hard Drinks,188.4872,OUT018,Supermarket Type2,3592.6568
FDZ51,,Regular,0.054288645999999996,Meat,96.6094,OUT027,Supermarket Type3,2189.8162
FDP39,,Low Fat,0.06908877,Meat,52.3324,OUT027,Supermarket Type3,1298.31
FDP34,12.85,Low Fat,0.13744120099999999,Snack Foods,157.66299999999998,OUT049,Supermarket Type1,2659.8709999999996
DRC24,17.85,Low Fat,0.02492239,Soft Drinks,153.4998,OUT018,Supermarket Type2,2922.1962
DRE15,,Low Fat,0.01769927,Dairy,74.2012,OUT027,Supermarket Type3,1290.3204
FDC57,20.1,Regular,0.054816925999999995,Fruits and Vegetables,194.282,OUT018,Supermarket Type2,1544.656
FDP49,,Regular,0.068754395,Breakfast,54.5614,OUT027,Supermarket Type3,1713.1034
FDY15,,Regular,0.170000805,Dairy,155.963,OUT027,Supermarket Type3,4537.427
NCW05,20.25,Low Fat,0.148302815,Health and Hygiene,108.3938,OUT049,Supermarket Type1,2787.0388
FDR23,15.85,Low Fat,0.081914677,Breads,177.637,OUT049,Supermarket Type1,3352.303
FDX58,,Low Fat,0.043551753,Snack Foods,184.495,OUT027,Supermarket Type3,7873.085
NCJ30,,LF,0.080249973,Household,168.679,OUT027,Supermarket Type3,4923.590999999999
FDE41,9.195,Regular,0.064113698,Frozen Foods,86.5566,OUT049,Supermarket Type1,1183.7924
DRD13,,Low Fat,0.048841794,Soft Drinks,64.7168,OUT027,Supermarket Type3,3068.0064
FDE51,,Regular,0.096000183,Dairy,43.7086,OUT027,Supermarket Type3,1293.6494
FDS59,,Regular,0.04368089,Breads,110.15700000000001,OUT027,Supermarket Type3,2306.9970000000003
FDV16,7.75,reg,0.083268523,Frozen Foods,32.9558,OUT018,Supermarket Type2,101.8674
FDJ60,19.35,Regular,0.062625641,Baking Goods,165.3184,OUT049,Supermarket Type1,1651.184
FDM25,10.695,Regular,0.060912865,Breakfast,173.8712,OUT018,Supermarket Type2,4570.0512
FDT31,19.75,Low Fat,0.012499004,Fruits and Vegetables,188.0872,OUT018,Supermarket Type2,2458.1336
FDZ59,6.63,Regular,0.104445322,Baking Goods,167.25,OUT018,Supermarket Type2,1830.95
FDL03,,Regular,0.026949462999999996,Meat,197.71099999999998,OUT027,Supermarket Type3,4910.275
FDY31,5.98,LF,0.04363058,Fruits and Vegetables,148.2418,OUT049,Supermarket Type1,1618.5598
DRI03,6.03,Low Fat,0.0,Dairy,175.1028,OUT049,Supermarket Type1,1593.9252
FDL38,13.8,Regular,0.014793124,Canned,88.5172,OUT018,Supermarket Type2,2408.8644
FDR37,,Regular,0.065928735,Breakfast,183.0292,OUT027,Supermarket Type3,8209.314
FDT59,,Low Fat,0.01583438,Breads,228.5668,OUT027,Supermarket Type3,3225.1352
FDP08,20.5,Regular,0.112584813,Fruits and Vegetables,192.0478,OUT049,Supermarket Type1,1549.9824
FDL26,18.0,Low Fat,0.073306615,Canned,155.0972,OUT049,Supermarket Type1,3894.93
NCK19,9.8,Low Fat,0.09083415800000001,Others,192.2478,OUT018,Supermarket Type2,4068.7038
FDU27,18.6,Regular,0.17174348,Meat,48.8376,OUT049,Supermarket Type1,1294.3152
DRE13,,low fat,0.027570939,Soft Drinks,86.6198,OUT027,Supermarket Type3,2529.3742
FDV15,10.3,Low Fat,0.14676789699999998,Meat,102.3648,OUT018,Supermarket Type2,1557.9720000000002
FDJ26,15.3,Regular,0.08511049,Canned,215.7218,OUT018,Supermarket Type2,1923.4962
NCI55,,Low Fat,0.012592289,Household,123.3414,OUT027,Supermarket Type3,4751.8146
FDA35,,Regular,0.05357685,Baking Goods,122.2072,OUT027,Supermarket Type3,3552.7088
FDN21,18.6,Low Fat,0.077168705,Snack Foods,160.6236,OUT018,Supermarket Type2,1611.236
FDD09,13.5,Low Fat,0.021583971,Fruits and Vegetables,179.5976,OUT018,Supermarket Type2,2173.1712
NCD42,16.5,Low Fat,0.012689327,Health and Hygiene,39.7506,OUT018,Supermarket Type2,227.7036
FDO37,8.06,Low Fat,0.0,Breakfast,232.7326,OUT018,Supermarket Type2,3696.5216
FDS04,10.195,Regular,0.0,Frozen Foods,139.5838,OUT018,Supermarket Type2,4495.4816
FDR35,12.5,Low Fat,0.020782036,Breads,198.3742,OUT018,Supermarket Type2,2587.9646
FDF45,18.2,Regular,0.012223686999999999,Fruits and Vegetables,57.1904,OUT049,Supermarket Type1,1640.5312
FDH04,6.115,Regular,0.011419301000000001,Frozen Foods,91.0488,OUT018,Supermarket Type2,1629.8784
FDL25,6.92,Regular,0.131458247,Breakfast,90.5804,OUT018,Supermarket Type2,183.7608
FDK40,7.035,LF,0.021883367999999997,Frozen Foods,263.791,OUT049,Supermarket Type1,4996.829000000001
NCQ53,17.6,Low Fat,0.018934719,Health and Hygiene,237.75900000000001,OUT049,Supermarket Type1,3545.385
FDD09,,Low Fat,0.021392306,Fruits and Vegetables,182.0976,OUT027,Supermarket Type3,6157.3184
FDH53,20.5,Regular,0.019277945,Frozen Foods,82.8592,OUT018,Supermarket Type2,1733.7432
FDB09,16.25,Low Fat,0.057629899000000005,Fruits and Vegetables,123.9046,OUT018,Supermarket Type2,1120.5414
FDB26,,Regular,0.031116081,Canned,55.263999999999996,OUT027,Supermarket Type3,1544.656
NCO42,21.25,Low Fat,0.024693927,Household,144.1102,OUT049,Supermarket Type1,1749.7224
FDQ13,,Low Fat,0.010590075,Canned,84.6908,OUT027,Supermarket Type3,3691.1952
FDW28,,Low Fat,0.088394115,Frozen Foods,194.7452,OUT027,Supermarket Type3,5872.356
FDR60,,Low Fat,0.12978357699999998,Baking Goods,78.2328,OUT027,Supermarket Type3,1004.0264
FDG10,6.63,Regular,0.01098386,Snack Foods,55.4588,OUT018,Supermarket Type2,343.5528
FDZ40,8.935,Low Fat,0.040245222000000004,Frozen Foods,54.9298,OUT049,Supermarket Type1,1348.245
FDZ46,7.485,Low Fat,0.069231189,Snack Foods,112.1228,OUT049,Supermarket Type1,1215.7508
FDI46,9.5,Low Fat,0.074648119,Snack Foods,253.3724,OUT018,Supermarket Type2,755.0172
NCW53,18.35,Low Fat,0.030542489,Health and Hygiene,193.1162,OUT049,Supermarket Type1,2693.8268
FDY52,6.365,Low Fat,0.007359711,Frozen Foods,60.1536,OUT049,Supermarket Type1,490.0288
FDU07,11.1,Low Fat,0.059940022,Fruits and Vegetables,149.1366,OUT049,Supermarket Type1,4231.8248
FDT16,9.895,Regular,0.048860587000000004,Frozen Foods,260.2278,OUT018,Supermarket Type2,4165.2448
FDS02,10.195,Regular,0.146094132,Dairy,196.1794,OUT049,Supermarket Type1,2926.191
NCK31,10.895,Low Fat,0.027157955,Others,50.2666,OUT018,Supermarket Type2,820.2656
FDH60,,Regular,0.080346058,Baking Goods,195.71099999999998,OUT027,Supermarket Type3,5499.508000000001
FDO08,11.1,Regular,0.0,Fruits and Vegetables,165.5526,OUT018,Supermarket Type2,1973.4312
DRM59,5.88,Low Fat,0.003597678,Hard Drinks,153.8998,OUT049,Supermarket Type1,2922.1962
DRA12,11.6,Low Fat,0.041112694,Soft Drinks,142.0154,OUT018,Supermarket Type2,850.8924
FDI14,,Low Fat,0.089243504,Canned,139.2496,OUT027,Supermarket Type3,1976.0944
DRI23,18.85,Low Fat,0.137755834,Hard Drinks,161.8578,OUT018,Supermarket Type2,3530.0716
FDU50,5.75,Regular,0.07528708099999999,Dairy,115.3176,OUT049,Supermarket Type1,572.5880000000001
FDD22,10.0,Low Fat,0.100055625,Snack Foods,113.3544,OUT018,Supermarket Type2,3467.4864
FDM08,10.1,Regular,0.053667516,Fruits and Vegetables,223.0088,OUT049,Supermarket Type1,671.1264
FDI28,,Low Fat,0.026194237000000002,Frozen Foods,79.0302,OUT027,Supermarket Type3,1901.5248
NCS17,,Low Fat,0.080111611,Health and Hygiene,94.6436,OUT027,Supermarket Type3,4065.3748
FDX44,9.3,Low Fat,0.043141572,Fruits and Vegetables,90.4172,OUT018,Supermarket Type2,1249.0408
FDT46,11.35,Low Fat,0.03093263,Snack Foods,51.5008,OUT018,Supermarket Type2,607.2096
FDV47,17.1,Low Fat,0.0,Breads,85.5566,OUT049,Supermarket Type1,1860.2452
DRJ01,6.135,low fat,0.11550099900000001,Soft Drinks,161.1236,OUT018,Supermarket Type2,644.4944
FDT40,,Low Fat,0.09533143300000001,Frozen Foods,125.5678,OUT027,Supermarket Type3,2543.356
FDV57,15.25,Regular,0.0,Snack Foods,179.766,OUT018,Supermarket Type2,3056.022
FDV36,,Low Fat,0.026174636,Baking Goods,127.102,OUT027,Supermarket Type3,3415.554
FDW19,,Regular,0.038313981000000004,Fruits and Vegetables,109.95700000000001,OUT027,Supermarket Type3,4504.137
FDY01,11.8,Regular,0.17054823800000002,Canned,113.8834,OUT049,Supermarket Type1,1382.2008
FDG60,20.35,Low Fat,0.060794097000000005,Baking Goods,233.6616,OUT049,Supermarket Type1,2577.9776
FDL22,16.85,Low Fat,0.036446751,Snack Foods,90.3488,OUT049,Supermarket Type1,996.0368
FDR28,13.85,Regular,0.025936747000000003,Frozen Foods,164.921,OUT049,Supermarket Type1,2609.936
FDC04,15.6,Low Fat,0.045168898,Dairy,242.9854,OUT018,Supermarket Type2,2175.1686
FDO56,10.195,Regular,0.045165795999999994,Fruits and Vegetables,118.4808,OUT018,Supermarket Type2,1640.5312
FDO58,,Low Fat,0.039385518,Snack Foods,164.8526,OUT027,Supermarket Type3,2631.2416
FDO60,,Low Fat,0.034203092000000004,Baking Goods,43.3086,OUT027,Supermarket Type3,624.5204
FDI34,10.65,reg,0.085268317,Snack Foods,229.7668,OUT049,Supermarket Type1,3916.2356
FDJ26,,Regular,0.08435471300000001,Canned,215.5218,OUT027,Supermarket Type3,4915.6014
DRD60,15.7,LF,0.037383778,Soft Drinks,179.7634,OUT018,Supermarket Type2,1817.634
FDX20,,Low Fat,0.042354152,Fruits and Vegetables,227.27200000000002,OUT027,Supermarket Type3,7017.531999999999
FDG59,15.85,Low Fat,0.043410693,Starchy Foods,39.4164,OUT018,Supermarket Type2,154.4656
FDX19,19.1,Low Fat,0.09712786699999999,Fruits and Vegetables,234.4958,OUT018,Supermarket Type2,1635.8706
FDO52,11.6,Regular,0.077284566,Frozen Foods,172.4106,OUT049,Supermarket Type1,4277.765
NCP17,19.35,Low Fat,0.02775746,Health and Hygiene,62.5168,OUT049,Supermarket Type1,1534.0032
DRM59,,LF,0.003574698,Hard Drinks,154.6998,OUT027,Supermarket Type3,3229.7958
DRC12,17.85,Low Fat,0.037885682999999996,Soft Drinks,190.4188,OUT049,Supermarket Type1,952.0939999999999
DRF23,4.61,Low Fat,0.123151947,Hard Drinks,175.2396,OUT018,Supermarket Type2,2093.2752
FDY39,,Regular,0.0,Meat,182.0608,OUT027,Supermarket Type3,7717.9536
NCD42,16.5,Low Fat,0.012657493999999998,Health and Hygiene,36.3506,OUT049,Supermarket Type1,872.8638
FDW11,12.6,low fat,0.048857925,Breads,61.0194,OUT049,Supermarket Type1,1052.6298
NCY42,6.38,Low Fat,0.015186146000000001,Household,144.947,OUT049,Supermarket Type1,3435.528
FDV26,20.25,Regular,0.0,Dairy,194.2794,OUT049,Supermarket Type1,4291.7468
FDX15,,Low Fat,0.155541973,Meat,159.7578,OUT027,Supermarket Type3,641.8312
NCK53,11.6,Low Fat,0.037639672,Health and Hygiene,98.4042,OUT049,Supermarket Type1,1388.8588
DRK47,7.905,Low Fat,0.064163983,Hard Drinks,229.9694,OUT049,Supermarket Type1,4567.388
FDE36,,Regular,0.0,Baking Goods,165.5868,OUT027,Supermarket Type3,5404.9644
FDA35,14.85,Regular,0.053921264,Baking Goods,123.0072,OUT049,Supermarket Type1,1960.1152
NCL31,7.39,Low Fat,0.12077096300000001,Others,143.447,OUT018,Supermarket Type2,2290.3520000000003
FDI26,,Low Fat,0.034717799,Canned,179.4344,OUT027,Supermarket Type3,6066.7696
NCO53,,Low Fat,0.174336148,Health and Hygiene,184.0608,OUT027,Supermarket Type3,6431.628000000001
FDG12,,Regular,0.006295472,Baking Goods,122.4098,OUT027,Supermarket Type3,3735.8038
FDU28,,Regular,0.093463546,Frozen Foods,189.1214,OUT027,Supermarket Type3,2261.0568
DRD25,6.135,LF,0.079293753,Soft Drinks,111.286,OUT018,Supermarket Type2,2263.72
FDT07,,Regular,0.076944658,Fruits and Vegetables,257.133,OUT027,Supermarket Type3,7433.656999999999
FDH50,15.0,Regular,0.162093059,Canned,182.5266,OUT018,Supermarket Type2,1290.9862
FDZ60,,Low Fat,0.118783796,Baking Goods,108.5596,OUT027,Supermarket Type3,1725.7536
FDL22,,Low Fat,0.036213953,Snack Foods,92.5488,OUT027,Supermarket Type3,2625.9152
DRI51,,Low Fat,0.042037073,Dairy,172.6764,OUT027,Supermarket Type3,6183.9504
FDN28,5.88,Regular,0.030294931,Frozen Foods,104.09899999999999,OUT049,Supermarket Type1,412.796
FDA49,19.7,LF,0.0650227,Canned,87.0198,OUT049,Supermarket Type1,697.7584
FDD52,18.25,Regular,0.183579854,Dairy,110.85700000000001,OUT049,Supermarket Type1,1977.4260000000002
FDZ31,15.35,Regular,0.11367842199999999,Fruits and Vegetables,189.7504,OUT018,Supermarket Type2,2492.7552
FDA13,,Low Fat,0.078174543,Canned,39.9506,OUT027,Supermarket Type3,721.0614
FDD08,8.3,Low Fat,0.035409328,Fruits and Vegetables,36.2506,OUT049,Supermarket Type1,834.9132
FDB05,5.155,Low Fat,0.083327693,Frozen Foods,247.2776,OUT049,Supermarket Type1,5944.2624
FDZ07,15.1,Regular,0.0,Fruits and Vegetables,63.7194,OUT018,Supermarket Type2,1362.2268
FDX28,6.325,Low Fat,0.125688044,Frozen Foods,100.9042,OUT018,Supermarket Type2,2083.2882
NCF19,,Low Fat,0.034938717,Household,49.0034,OUT027,Supermarket Type3,826.2578
NCA17,20.6,LF,0.045603215,Health and Hygiene,149.2392,OUT018,Supermarket Type2,4026.7584
FDI32,,Low Fat,0.17352903600000003,Fruits and Vegetables,113.2834,OUT027,Supermarket Type3,4376.9692
FDT11,5.94,Regular,0.029492018,Breads,188.0556,OUT018,Supermarket Type2,938.778
DRJ01,,Low Fat,0.11447535699999999,Soft Drinks,160.9236,OUT027,Supermarket Type3,2255.7304
FDU12,15.5,Regular,0.076059648,Baking Goods,265.1568,OUT018,Supermarket Type2,2109.2544
FDU26,16.7,Regular,0.042685217000000004,Dairy,120.7782,OUT049,Supermarket Type1,1072.6038
FDR16,5.845,Regular,0.10518127699999999,Frozen Foods,214.4218,OUT049,Supermarket Type1,5343.045
FDI26,5.94,Low Fat,0.035028853,Canned,179.8344,OUT018,Supermarket Type2,1249.0408
FDQ37,,Low Fat,0.088828418,Breakfast,192.2478,OUT027,Supermarket Type3,7943.6598
